qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,S. I,8,S
2.5,1,3.5,0.625,a,S. II,9,S
4.0,2,1.0,0.0,a,S. I,8,S
6.5,2,3.5,0.625,a,S. I,8,S
8.0,3,1.0,0.0,a,S. I,8,S
16.0,5,1.0,0.0,a,Fl. trv. I,0,Fl
26.0,7,3.0,0.5,a,Ob. d'A. II,3,Ob
37.0,10,2.0,0.25,b,Fl. trv. I,0,Fl
39.0,10,4.0,0.75,b,Fl. trv. II,1,Fl
41.0,11,2.0,0.25,b,Fl. trv. I,0,Fl
43.0,11,4.0,0.75,b,Fl. trv. II,1,Fl
44.5,12,1.5,0.125,a,Fl. trv. I,0,Fl
45.5,12,2.5,0.375,a,Vln. I,5,Vln
46.5,12,3.5,0.625,a,Fl. trv. I,0,Fl
48.5,13,1.5,0.125,a,Ob. d'A. II,3,Ob
49.5,13,2.5,0.375,x,Vln. II,6,Vln
52.0,14,1.0,0.0,a,Vln. I,5,Vln
56.5,15,1.5,0.125,c,Fl. trv. II,1,Fl
58.5,15,3.5,0.625,a,Fl. trv. II,1,Fl
60.5,16,1.5,0.125,c,Fl. trv. I,0,Fl
62.5,16,3.5,0.625,a,Fl. trv. I,0,Fl
64.5,17,1.5,0.125,c,Fl. trv. II,1,Fl
66.5,17,3.5,0.625,a,Fl. trv. II,1,Fl
68.5,18,1.5,0.125,c,Fl. trv. I,0,Fl
70.5,18,3.5,0.625,a,Fl. trv. I,0,Fl
84.0,22,1.0,0.0,a,Fgt.,4,Bsn
93.0,24,2.0,0.25,b,Fl. trv. I,0,Fl
95.0,24,4.0,0.75,b,Fl. trv. II,1,Fl
97.0,25,2.0,0.25,b,Fl. trv. I,0,Fl
99.0,25,4.0,0.75,b,Fl. trv. II,1,Fl
101.0,26,2.0,0.25,b,Fl. trv. I,0,Fl
102.5,26,3.5,0.625,a,Fl. trv. II,1,Fl
103.5,26,4.5,0.875,a,Vln. I,5,Vln
104.5,27,1.5,0.125,a,Fl. trv. I,0,Fl
116.0,30,1.0,0.0,a,T.,11,T
126.0,32,3.0,0.5,a,A.,10,A
144.0,37,1.0,0.0,a,S. I,8,S
154.0,39,3.0,0.5,a,S. II,9,S
172.0,44,1.0,0.0,a,S. II,9,S
178.0,45,3.0,0.5,a,B.,12,B
188.5,48,1.5,0.125,a,S. II,9,S
198.0,50,3.0,0.5,a,S. I,8,S
209.0,53,2.0,0.25,b,S. II,9,S
211.0,53,4.0,0.75,b,S. I,8,S
213.0,54,2.0,0.25,b,S. II,9,S
215.0,54,4.0,0.75,b,S. I,8,S
216.5,55,1.5,0.125,a,S. II,9,S
218.5,55,3.5,0.625,a,Fl. trv. I,0,Fl
228.5,58,1.5,0.125,d,T.,11,T
232.5,59,1.5,0.125,d,A.,10,A
236.5,60,1.5,0.125,d,T.,11,T
240.5,61,1.5,0.125,d,Fl. trv. II,1,Fl
242.5,61,3.5,0.625,a,S. I,8,S
244.5,62,1.5,0.125,a,Fl. trv. I,0,Fl
245.5,62,2.5,0.375,a,Fl. trv. II,1,Fl
246.5,62,3.5,0.625,a,Fl. trv. I,0,Fl
247.5,62,4.5,0.875,a,Fl. trv. II,1,Fl
248.5,63,1.5,0.125,a,Fl. trv. I,0,Fl
249.5,63,2.5,0.375,a,Fl. trv. II,1,Fl
250.5,63,3.5,0.625,a,Fl. trv. I,0,Fl
251.5,63,4.5,0.875,a,Fl. trv. II,1,Fl
252.5,64,1.5,0.125,a,S. I,8,S
256.5,65,1.5,0.125,a,B.,12,B
264.5,67,1.5,0.125,b,S. I,8,S
266.5,67,3.5,0.625,b,S. II,9,S
268.5,68,1.5,0.125,b,S. I,8,S
270.5,68,3.5,0.625,b,S. II,9,S
272.5,69,1.5,0.125,b,S. I,8,S
274.5,69,3.5,0.625,a,S. II,9,S
276.5,70,1.5,0.125,a,S. I,8,S
278.5,70,3.5,0.625,a,S. II,9,S
279.5,70,4.5,0.875,a,S. I,8,S
286.0,72,3.0,0.5,a,Ob. d'A. II,3,Ob
295.5,74,4.5,0.875,a,Fl. trv. I,0,Fl
296.5,75,1.5,0.125,a,Fl. trv. II,1,Fl
297.5,75,2.5,0.375,a,Fl. trv. I,0,Fl
298.5,75,3.5,0.625,a,Fl. trv. II,1,Fl
299.5,75,4.5,0.875,a,Fl. trv. I,0,Fl
300.5,76,1.5,0.125,a,Fl. trv. II,1,Fl
302.0,76,3.0,0.5,a,Fl. trv. II,1,Fl
312.5,79,1.5,0.125,a,Fl. trv. I,0,Fl
