qstamp,measure,beat,measure_fraction,label,part,part_num,instrument
0.0,1,1.0,0.0,a,Vln 1,2,Vln
2.0,1,2.0,0.3333,a,Trv 1,0,Fl
6.0,2,1.0,0.0,a,Vln 1,2,Vln
8.0,2,2.0,0.3333,a,Trv 1,0,Fl
12.0,3,1.0,0.0,a,Vln 1,2,Vln
14.0,3,2.0,0.3333,a,Trv 1,0,Fl
18.0,4,1.0,0.0,a,Vln 1,2,Vln
20.0,4,2.0,0.3333,a,Trv 1,0,Fl
26.0,5,2.0,0.3333,b,S,5,Ch
32.0,6,2.0,0.3333,b,A,6,Ch
38.0,7,2.0,0.3333,b,T,7,Ch
44.0,8,2.0,0.3333,b,B,8,Ch
50.0,9,2.0,0.3333,b,T,7,Ch
56.0,10,2.0,0.3333,b,S,5,Ch
62.0,11,2.0,0.3333,b,B,8,Ch
68.0,12,2.0,0.3333,b,A,6,Ch
74.0,13,2.0,0.3333,c,S,5,Ch
80.0,14,2.0,0.3333,c,A,6,Ch
86.0,15,2.0,0.3333,c,B,8,Ch
90.0,16,1.0,0.0,c,T,7,Ch
102.0,18,1.0,0.0,d,B,8,Ch
108.0,19,1.0,0.0,d,S,5,Ch
116.0,20,2.0,0.3333,b,A,6,Ch
122.0,21,2.0,0.3333,b,S,5,Ch
134.0,23,2.0,0.3333,b,T,7,Ch
146.0,25,2.0,0.3333,c,B,8,Ch
157.0,27,1.5,0.1667,c,A,6,Ch
170.0,29,2.0,0.3333,c,S,5,Ch
182.0,31,2.0,0.3333,c,A,6,Ch
194.0,33,2.0,0.3333,c,A,6,Ch
212.0,36,2.0,0.3333,a,Trv 1,0,Fl
218.0,37,2.0,0.3333,b,S,5,Ch
224.0,38,2.0,0.3333,b,A,6,Ch
230.0,39,2.0,0.3333,b,T,7,Ch
236.0,40,2.0,0.3333,b,B,8,Ch
241.0,41,1.5,0.1667,e,A,6,Ch
247.0,42,1.5,0.1667,e,S,5,Ch
254.0,43,2.0,0.3333,e,B,8,Ch
260.0,44,2.0,0.3333,e,T,7,Ch
266.0,45,2.0,0.3333,b,A,6,Ch
272.0,46,2.0,0.3333,b,T,7,Ch
278.0,47,2.0,0.3333,b,B,8,Ch
290.0,49,2.0,0.3333,b,A,6,Ch
292.0,49,3.0,0.6667,b,S,5,Ch
